"Funding","Accommodation","Distance","FinLit","StudyHrs","Outings","Spending"
1,3,"Far","Moderate","High","Moderate",7586.92
1,3,"Far","Moderate","High","Moderate",8363.92
1,3,"Far","Moderate","High","Moderate",5797.38
1,3,"Far","Moderate","High","Moderate",11799.4
1,3,"Far","Moderate","High","Moderate",6916.63
1,3,"Far","Moderate","High","Moderate",6697.69
1,3,"Far","Moderate","High","Moderate",6026.75
1,3,"Far","Moderate","High","Moderate",9478.36
1,3,"Far","Moderate","High","Moderate",11716.96
1,3,"Far","Moderate","High","Moderate",6219.95
1,3,"Far","Moderate","High","Moderate",5995.2
1,3,"Far","Moderate","High","Moderate",6462.95
1,3,"Far","Moderate","High","Moderate",5061.79
1,3,"Far","Moderate","High","Moderate",9972.92
0,1,"Close","High","High","Moderate",1200
0,1,"Close","High","High","Moderate",1200
0,1,"Close","High","High","Moderate",1200
0,1,"Close","High","High","Moderate",1776.26
0,1,"Close","High","High","Moderate",1200
0,1,"Close","High","High","Moderate",2879.25
0,1,"Close","High","High","Moderate",1200
0,1,"Close","High","High","Moderate",3977.82
0,1,"Close","High","High","Moderate",3896.25
0,1,"Close","High","High","Moderate",2709.54
0,1,"Close","High","High","Moderate",2926.85
0,1,"Close","High","High","Moderate",2765.19
0,1,"Close","High","High","Moderate",1899.85
0,1,"Close","High","High","Moderate",1738.49
0,1,"Close","High","High","Moderate",2911.37
1,1,"Close","High","High","Moderate",1848.44
1,1,"Close","High","High","Moderate",2276.19
1,1,"Close","High","High","Moderate",2201.61
1,1,"Close","High","High","Moderate",2535.39
1,1,"Close","High","High","Moderate",1200
1,1,"Close","High","High","Moderate",3242.62
1,1,"Close","High","High","Moderate",4021.46
1,1,"Close","High","High","Moderate",4409.53
1,1,"Close","High","High","Moderate",1200
1,1,"Close","High","High","Moderate",1383.47
1,1,"Close","High","High","Moderate",5090.97
1,1,"Close","High","High","Moderate",6114.72
1,1,"Close","High","High","Moderate",1820.76
1,1,"Close","High","High","Moderate",2961.87
1,1,"Close","High","High","Moderate",1615.32
0,2,"Close","High","High","Moderate",1200
0,2,"Close","High","High","Moderate",4182.51
0,2,"Close","High","High","Moderate",1761.1
0,2,"Close","High","High","Moderate",4001.78
0,2,"Close","High","High","Moderate",5486.48
0,2,"Close","High","High","Moderate",2375.09
0,2,"Close","High","High","Moderate",5512.99
0,2,"Close","High","High","Moderate",2417.74
0,2,"Close","High","High","Moderate",6038.97
0,2,"Close","High","High","Moderate",4625.4
0,2,"Close","High","High","Moderate",3457.31
0,2,"Close","High","High","Moderate",4043.99
0,2,"Close","High","High","Moderate",3175.69
0,2,"Close","High","High","Moderate",3508.67
0,2,"Close","High","High","Moderate",3055.1
1,2,"Close","High","High","Moderate",2565.04
1,2,"Close","High","High","Moderate",6340.75
1,2,"Close","High","High","Moderate",1918.81
1,2,"Close","High","High","Moderate",5095.78
1,2,"Close","High","High","Moderate",7022.42
1,2,"Close","High","High","Moderate",1200
1,2,"Close","High","High","Moderate",2001.16
1,2,"Close","High","High","Moderate",1812.72
1,2,"Close","High","High","Moderate",3775.73
1,2,"Close","High","High","Moderate",2875.68
1,2,"Close","High","High","Moderate",5173.37
1,2,"Close","High","High","Moderate",5715.45
1,2,"Close","High","High","Moderate",6513.94
1,2,"Close","High","High","Moderate",3025.97
1,2,"Close","High","High","Moderate",3601.28
0,3,"Close","High","High","Moderate",5561.1
0,3,"Close","High","High","Moderate",3688.73
0,3,"Close","High","High","Moderate",3373.2
0,3,"Close","High","High","Moderate",3581.34
0,3,"Close","High","High","Moderate",5278.55
0,3,"Close","High","High","Moderate",5029
0,3,"Close","High","High","Moderate",5767.11
0,3,"Close","High","High","Moderate",5172.18
0,3,"Close","High","High","Moderate",3638.46
0,3,"Close","High","High","Moderate",2409.59
0,3,"Close","High","High","Moderate",3741.29
0,3,"Close","High","High","Moderate",6711.6
0,3,"Close","High","High","Moderate",3195.58
0,3,"Close","High","High","Moderate",6089.46
0,3,"Close","High","High","Moderate",4656.89
1,3,"Close","High","High","Moderate",5366.24
1,3,"Close","High","High","Moderate",7088.14
1,3,"Close","High","High","Moderate",5292.3
1,3,"Close","High","High","Moderate",7157.24
1,3,"Close","High","High","Moderate",8343.2
1,3,"Close","High","High","Moderate",8034.84
1,3,"Close","High","High","Moderate",4503.8
1,3,"Close","High","High","Moderate",6414.24
1,3,"Close","High","High","Moderate",6485.6
1,3,"Close","High","High","Moderate",4072.49
1,3,"Close","High","High","Moderate",5455.59
1,3,"Close","High","High","Moderate",7692.75
1,3,"Close","High","High","Moderate",7385.66
1,3,"Close","High","High","Moderate",6460.41
1,3,"Close","High","High","Moderate",6590.96
0,1,"Far","High","High","Moderate",2137.86
0,1,"Far","High","High","Moderate",3969.9
0,1,"Far","High","High","Moderate",3717.92
0,1,"Far","High","High","Moderate",3359.27
0,1,"Far","High","High","Moderate",5131.01
0,1,"Far","High","High","Moderate",2235.51
0,1,"Far","High","High","Moderate",1627.84
0,1,"Far","High","High","Moderate",3216.29
0,1,"Far","High","High","Moderate",2107.65
0,1,"Far","High","High","Moderate",1200
0,1,"Far","High","High","Moderate",1200
0,1,"Far","High","High","Moderate",2832.33
0,1,"Far","High","High","Moderate",5251.2
0,1,"Far","High","High","Moderate",4019.13
0,1,"Far","High","High","Moderate",4188.94
1,1,"Far","High","High","Moderate",4551.64
1,1,"Far","High","High","Moderate",1531.74
1,1,"Far","High","High","Moderate",1439.88
1,1,"Far","High","High","Moderate",4482.24
1,1,"Far","High","High","Moderate",3023.41
1,1,"Far","High","High","Moderate",1685
1,1,"Far","High","High","Moderate",2057.34
1,1,"Far","High","High","Moderate",2644.98
1,1,"Far","High","High","Moderate",6271.01
1,1,"Far","High","High","Moderate",1540.06
1,1,"Far","High","High","Moderate",4161.68
1,1,"Far","High","High","Moderate",3254.19
1,1,"Far","High","High","Moderate",6587.97
1,1,"Far","High","High","Moderate",1420.25
1,1,"Far","High","High","Moderate",1697.15
0,2,"Far","High","High","Moderate",2752.69
0,2,"Far","High","High","Moderate",1200
0,2,"Far","High","High","Moderate",3242.82
0,2,"Far","High","High","Moderate",1932.11
0,2,"Far","High","High","Moderate",2682.4
0,2,"Far","High","High","Moderate",6191.44
0,2,"Far","High","High","Moderate",4049.64
0,2,"Far","High","High","Moderate",5748.37
0,2,"Far","High","High","Moderate",3865.79
0,2,"Far","High","High","Moderate",2595.32
0,2,"Far","High","High","Moderate",4190.35
0,2,"Far","High","High","Moderate",3488.01
0,2,"Far","High","High","Moderate",5037.26
0,2,"Far","High","High","Moderate",2581.24
0,2,"Far","High","High","Moderate",4468.19
1,2,"Far","High","High","Moderate",2902.74
1,2,"Far","High","High","Moderate",5323.12
1,2,"Far","High","High","Moderate",3894.73
1,2,"Far","High","High","Moderate",6274.23
1,2,"Far","High","High","Moderate",4323.15
1,2,"Far","High","High","Moderate",5240.42
1,2,"Far","High","High","Moderate",6516.99
1,2,"Far","High","High","Moderate",5558.18
1,2,"Far","High","High","Moderate",4703.51
1,2,"Far","High","High","Moderate",2482.55
1,2,"Far","High","High","Moderate",5161.74
1,2,"Far","High","High","Moderate",2146.98
1,2,"Far","High","High","Moderate",6021.01
1,2,"Far","High","High","Moderate",3425.01
1,2,"Far","High","High","Moderate",4884.83
0,3,"Far","High","High","Moderate",4743.65
0,3,"Far","High","High","Moderate",6519.73
0,3,"Far","High","High","Moderate",6380.04
0,3,"Far","High","High","Moderate",6128.64
0,3,"Far","High","High","Moderate",5539.39
0,3,"Far","High","High","Moderate",3911.38
0,3,"Far","High","High","Moderate",10620.78
0,3,"Far","High","High","Moderate",4435.27
0,3,"Far","High","High","Moderate",7343.13
0,3,"Far","High","High","Moderate",4837.83
0,3,"Far","High","High","Moderate",4174.67
0,3,"Far","High","High","Moderate",8723.89
0,3,"Far","High","High","Moderate",5495.69
0,3,"Far","High","High","Moderate",6046.17
0,3,"Far","High","High","Moderate",9473.22
1,3,"Far","High","High","Moderate",8009.31
1,3,"Far","High","High","Moderate",7338.33
1,3,"Far","High","High","Moderate",5980.06
1,3,"Far","High","High","Moderate",6379.63
1,3,"Far","High","High","Moderate",6382.02
1,3,"Far","High","High","Moderate",6149.38
1,3,"Far","High","High","Moderate",9178.28
1,3,"Far","High","High","Moderate",6779.69
1,3,"Far","High","High","Moderate",5531.82
1,3,"Far","High","High","Moderate",8330.47
1,3,"Far","High","High","Moderate",7005.87
1,3,"Far","High","High","Moderate",3751.59
1,3,"Far","High","High","Moderate",5280.99
1,3,"Far","High","High","Moderate",5855.21
1,3,"Far","High","High","Moderate",7493.49
0,1,"Close","Low","Low","High",3301.61
0,1,"Close","Low","Low","High",4557.55
0,1,"Close","Low","Low","High",2881.59
0,1,"Close","Low","Low","High",6496.88
0,1,"Close","Low","Low","High",4417.76
0,1,"Close","Low","Low","High",4438.68
0,1,"Close","Low","Low","High",2876.28
0,1,"Close","Low","Low","High",4051.1
0,1,"Close","Low","Low","High",5970.44
0,1,"Close","Low","Low","High",3254.1
0,1,"Close","Low","Low","High",3800.45
0,1,"Close","Low","Low","High",4139.09
0,1,"Close","Low","Low","High",1200
0,1,"Close","Low","Low","High",4648.62
0,1,"Close","Low","Low","High",1200
1,1,"Close","Low","Low","High",7805.98
1,1,"Close","Low","Low","High",4971.53
1,1,"Close","Low","Low","High",4299.13
1,1,"Close","Low","Low","High",4714.69
1,1,"Close","Low","Low","High",6183.61
1,1,"Close","Low","Low","High",4786.23
1,1,"Close","Low","Low","High",5432.37
1,1,"Close","Low","Low","High",5918.03
1,1,"Close","Low","Low","High",4086.29
1,1,"Close","Low","Low","High",4100.48
1,1,"Close","Low","Low","High",5957.22
1,1,"Close","Low","Low","High",5436.06
1,1,"Close","Low","Low","High",5584.37
1,1,"Close","Low","Low","High",8099.99
1,1,"Close","Low","Low","High",5775.63
0,2,"Close","Low","Low","High",2587.66
0,2,"Close","Low","Low","High",7798.33
0,2,"Close","Low","Low","High",1674.21
0,2,"Close","Low","Low","High",5690.62
0,2,"Close","Low","Low","High",5989.91
0,2,"Close","Low","Low","High",5034.43
0,2,"Close","Low","Low","High",3720.38
0,2,"Close","Low","Low","High",5268.3
0,2,"Close","Low","Low","High",5383.37
0,2,"Close","Low","Low","High",4975.85
0,2,"Close","Low","Low","High",4786.09
0,2,"Close","Low","Low","High",5232.15
0,2,"Close","Low","Low","High",2872.22
0,2,"Close","Low","Low","High",7727.84
0,2,"Close","Low","Low","High",6730.92
1,2,"Close","Low","Low","High",5145.08
1,2,"Close","Low","Low","High",5017.4
1,2,"Close","Low","Low","High",5840.04
1,2,"Close","Low","Low","High",6239.57
1,2,"Close","Low","Low","High",6126.42
1,2,"Close","Low","Low","High",4150.53
1,2,"Close","Low","Low","High",7223.6
1,2,"Close","Low","Low","High",6961.97
1,2,"Close","Low","Low","High",5786.53
1,2,"Close","Low","Low","High",6047.05
1,2,"Close","Low","Low","High",5856.82
1,2,"Close","Low","Low","High",6341.1
1,2,"Close","Low","Low","High",5700.7
1,2,"Close","Low","Low","High",8070.3
1,2,"Close","Low","Low","High",3416.97
0,3,"Close","Low","Low","High",8968.65
0,3,"Close","Low","Low","High",8700.44
0,3,"Close","Low","Low","High",6816.27
0,3,"Close","Low","Low","High",6310.68
0,3,"Close","Low","Low","High",7806
0,3,"Close","Low","Low","High",8404.72
0,3,"Close","Low","Low","High",9469.18
0,3,"Close","Low","Low","High",7470.3
0,3,"Close","Low","Low","High",8911.08
0,3,"Close","Low","Low","High",5536.27
0,3,"Close","Low","Low","High",6155.8
0,3,"Close","Low","Low","High",6823.35
0,3,"Close","Low","Low","High",7381.38
0,3,"Close","Low","Low","High",7638.04
0,3,"Close","Low","Low","High",6758.94
1,3,"Close","Low","Low","High",8912.35
1,3,"Close","Low","Low","High",10382.81
1,3,"Close","Low","Low","High",7129.66
1,3,"Close","Low","Low","High",7485.27
1,3,"Close","Low","Low","High",5147.12
1,3,"Close","Low","Low","High",7659.21
1,3,"Close","Low","Low","High",9289.33
1,3,"Close","Low","Low","High",7230.52
1,3,"Close","Low","Low","High",5944.13
1,3,"Close","Low","Low","High",6132.81
1,3,"Close","Low","Low","High",9335.29
1,3,"Close","Low","Low","High",10159.73
1,3,"Close","Low","Low","High",6978.39
1,3,"Close","Low","Low","High",9691.53
1,3,"Close","Low","Low","High",7169.46
0,1,"Far","Low","Low","High",3777.19
0,1,"Far","Low","Low","High",7105.19
0,1,"Far","Low","Low","High",7465.56
0,1,"Far","Low","Low","High",5001.77
0,1,"Far","Low","Low","High",3080.84
0,1,"Far","Low","Low","High",5550.81
0,1,"Far","Low","Low","High",3133.43
0,1,"Far","Low","Low","High",5655.12
0,1,"Far","Low","Low","High",7293.14
0,1,"Far","Low","Low","High",4956.39
0,1,"Far","Low","Low","High",5071.85
0,1,"Far","Low","Low","High",2143.2
0,1,"Far","Low","Low","High",4332.3
0,1,"Far","Low","Low","High",7690.86
0,1,"Far","Low","Low","High",2949.01
1,1,"Far","Low","Low","High",6351.05
1,1,"Far","Low","Low","High",4389.56
1,1,"Far","Low","Low","High",4112.94
1,1,"Far","Low","Low","High",8206.8
1,1,"Far","Low","Low","High",2271.17
1,1,"Far","Low","Low","High",8538.47
1,1,"Far","Low","Low","High",3659.82
1,1,"Far","Low","Low","High",3377.44
1,1,"Far","Low","Low","High",6286.12
1,1,"Far","Low","Low","High",6008.57
1,1,"Far","Low","Low","High",4311.61
1,1,"Far","Low","Low","High",3678.5
1,1,"Far","Low","Low","High",4138.32
1,1,"Far","Low","Low","High",7647.99
1,1,"Far","Low","Low","High",5544.39
0,2,"Far","Low","Low","High",8487.07
0,2,"Far","Low","Low","High",7296.78
0,2,"Far","Low","Low","High",6912.8
0,2,"Far","Low","Low","High",7960.93
0,2,"Far","Low","Low","High",5087.63
0,2,"Far","Low","Low","High",7310.82
0,2,"Far","Low","Low","High",7480.42
0,2,"Far","Low","Low","High",5010.37
0,2,"Far","Low","Low","High",9855
0,2,"Far","Low","Low","High",7355.74
0,2,"Far","Low","Low","High",6514.92
0,2,"Far","Low","Low","High",6794.39
0,2,"Far","Low","Low","High",6486.04
0,2,"Far","Low","Low","High",8529.53
0,2,"Far","Low","Low","High",5452.96
1,2,"Far","Low","Low","High",7737.62
1,2,"Far","Low","Low","High",5150.2
1,2,"Far","Low","Low","High",2956.31
1,2,"Far","Low","Low","High",4586.94
1,2,"Far","Low","Low","High",8850.79
1,2,"Far","Low","Low","High",8425.15
1,2,"Far","Low","Low","High",6242.68
1,2,"Far","Low","Low","High",7117.84
1,2,"Far","Low","Low","High",4120.55
1,2,"Far","Low","Low","High",6606.23
1,2,"Far","Low","Low","High",6818.11
1,2,"Far","Low","Low","High",5271.12
1,2,"Far","Low","Low","High",6977.72
1,2,"Far","Low","Low","High",5820.5
1,2,"Far","Low","Low","High",6399.36
0,3,"Far","Low","Low","High",7310.47
0,3,"Far","Low","Low","High",8700.03
0,3,"Far","Low","Low","High",10217.56
0,3,"Far","Low","Low","High",9463.17
0,3,"Far","Low","Low","High",7878.78
0,3,"Far","Low","Low","High",9023.23
0,3,"Far","Low","Low","High",7702.81
0,3,"Far","Low","Low","High",5628.38
0,3,"Far","Low","Low","High",5440.89
0,3,"Far","Low","Low","High",6042.21
0,3,"Far","Low","Low","High",9289.91
0,3,"Far","Low","Low","High",10618.26
0,3,"Far","Low","Low","High",8342.98
0,3,"Far","Low","Low","High",7247.52
0,3,"Far","Low","Low","High",10050.44
1,3,"Far","Low","Low","High",9556.62
1,3,"Far","Low","Low","High",11869.56
1,3,"Far","Low","Low","High",9859.74
1,3,"Far","Low","Low","High",10060.02
1,3,"Far","Low","Low","High",10844.94
1,3,"Far","Low","Low","High",10450.27
1,3,"Far","Low","Low","High",7333.07
1,3,"Far","Low","Low","High",11065.91
1,3,"Far","Low","Low","High",8735.13
1,3,"Far","Low","Low","High",10883.69
1,3,"Far","Low","Low","High",10033.9
1,3,"Far","Low","Low","High",8583.37
1,3,"Far","Low","Low","High",9569.84
1,3,"Far","Low","Low","High",8703.09
1,3,"Far","Low","Low","High",10967.55
0,1,"Close","Moderate","Low","High",3325.3
0,1,"Close","Moderate","Low","High",5528.6
0,1,"Close","Moderate","Low","High",1200
0,1,"Close","Moderate","Low","High",2964.38
0,1,"Close","Moderate","Low","High",3852.94
0,1,"Close","Moderate","Low","High",2156.26
0,1,"Close","Moderate","Low","High",6487.61
0,1,"Close","Moderate","Low","High",3260.48
0,1,"Close","Moderate","Low","High",1409.12
0,1,"Close","Moderate","Low","High",3124.59
0,1,"Close","Moderate","Low","High",5946.36
0,1,"Close","Moderate","Low","High",1304.81
0,1,"Close","Moderate","Low","High",3368.8
0,1,"Close","Moderate","Low","High",5202.45
0,1,"Close","Moderate","Low","High",2064.23
1,1,"Close","Moderate","Low","High",5254.7
1,1,"Close","Moderate","Low","High",5259.51
1,1,"Close","Moderate","Low","High",5374.89
1,1,"Close","Moderate","Low","High",6972.33
1,1,"Close","Moderate","Low","High",4137.21
1,1,"Close","Moderate","Low","High",4118.49
1,1,"Close","Moderate","Low","High",3600.49
1,1,"Close","Moderate","Low","High",7015.83
1,1,"Close","Moderate","Low","High",3632.83
1,1,"Close","Moderate","Low","High",6087.01
1,1,"Close","Moderate","Low","High",5231.52
1,1,"Close","Moderate","Low","High",5001.01
1,1,"Close","Moderate","Low","High",8513.92
1,1,"Close","Moderate","Low","High",5552.5
1,1,"Close","Moderate","Low","High",3979.8
0,2,"Close","Moderate","Low","High",2191.79
0,2,"Close","Moderate","Low","High",4914.01
0,2,"Close","Moderate","Low","High",8821.7
0,2,"Close","Moderate","Low","High",2094.98
0,2,"Close","Moderate","Low","High",7497.62
0,2,"Close","Moderate","Low","High",6381.87
0,2,"Close","Moderate","Low","High",3234.25
0,2,"Close","Moderate","Low","High",5829.83
0,2,"Close","Moderate","Low","High",9938.24
0,2,"Close","Moderate","Low","High",5852.01
0,2,"Close","Moderate","Low","High",8719.77
0,2,"Close","Moderate","Low","High",2835.15
0,2,"Close","Moderate","Low","High",4817.95
0,2,"Close","Moderate","Low","High",4646.53
0,2,"Close","Moderate","Low","High",6833.03
1,2,"Close","Moderate","Low","High",4948.45
1,2,"Close","Moderate","Low","High",7939.76
1,2,"Close","Moderate","Low","High",4679.21
1,2,"Close","Moderate","Low","High",5547.73
1,2,"Close","Moderate","Low","High",7322.91
1,2,"Close","Moderate","Low","High",8199.98
1,2,"Close","Moderate","Low","High",5492.77
1,2,"Close","Moderate","Low","High",3013.43
1,2,"Close","Moderate","Low","High",4264.48
1,2,"Close","Moderate","Low","High",6315.56
1,2,"Close","Moderate","Low","High",4800.71
1,2,"Close","Moderate","Low","High",8675.08
1,2,"Close","Moderate","Low","High",8648.37
1,2,"Close","Moderate","Low","High",3758.91
1,2,"Close","Moderate","Low","High",2746.24
0,3,"Close","Moderate","Low","High",6221.55
0,3,"Close","Moderate","Low","High",6912.4
0,3,"Close","Moderate","Low","High",4755.83
0,3,"Close","Moderate","Low","High",4738.87
0,3,"Close","Moderate","Low","High",7741.58
0,3,"Close","Moderate","Low","High",5717.29
0,3,"Close","Moderate","Low","High",7648.48
0,3,"Close","Moderate","Low","High",6520.76
0,3,"Close","Moderate","Low","High",8197.33
0,3,"Close","Moderate","Low","High",8487.93
0,3,"Close","Moderate","Low","High",8707.3
0,3,"Close","Moderate","Low","High",6018.35
0,3,"Close","Moderate","Low","High",10474.99
0,3,"Close","Moderate","Low","High",4759.63
