"student_spending","hours_study_cat","fin_lit_cat","living_arr","funding_cat","social_outings_cat","distance_cat"
2586.56499331624,"Low","High","On-campus","NSFAS","Low","Far"
2239.35418307375,"Low","High","On-campus","NSFAS","Low","Far"
2489.88517655959,"Low","High","On-campus","NSFAS","Low","Far"
2084.91856464423,"Low","High","On-campus","NSFAS","Low","Far"
2262.24210523699,"Low","High","On-campus","NSFAS","Low","Far"
2276.56919155978,"Low","High","On-campus","NSFAS","Low","Far"
2229.814986374,"Low","High","On-campus","NSFAS","Low","Far"
2483.52468412431,"Low","High","On-campus","NSFAS","Low","Far"
2684.33188387399,"High","High","On-campus","NSFAS","Low","Far"
2186.05723430527,"High","High","On-campus","NSFAS","Low","Far"
2291.83538691107,"High","High","On-campus","NSFAS","Low","Far"
2709.18933729137,"High","High","On-campus","NSFAS","Low","Far"
2217.73950736837,"High","High","On-campus","NSFAS","Low","Far"
1648.99045734822,"High","High","On-campus","NSFAS","Low","Far"
2428.49594661198,"High","High","On-campus","NSFAS","Low","Far"
2078.38299722219,"High","High","On-campus","NSFAS","Low","Far"
2050.36539849902,"High","High","On-campus","NSFAS","Low","Far"
2655.20420339621,"High","High","On-campus","NSFAS","Low","Far"
2911.99950175381,"High","High","On-campus","NSFAS","Low","Far"
2040.05436464911,"High","High","On-campus","NSFAS","Low","Far"
2557.75629541669,"High","High","On-campus","NSFAS","Low","Far"
2276.46304040759,"High","High","On-campus","NSFAS","Low","Far"
2335.45186480511,"High","High","On-campus","NSFAS","Low","Far"
2605.5591753641,"High","High","On-campus","NSFAS","Low","Far"
2353.41862961027,"High","High","On-campus","NSFAS","Low","Far"
2087.15866153481,"High","High","On-campus","NSFAS","Low","Far"
2182.39778131428,"High","High","On-campus","NSFAS","Low","Far"
2471.53381382472,"High","High","On-campus","NSFAS","Low","Far"
2816.01316703502,"Low","Low","Off-campus","NSFAS","Low","Far"
3673.81109546212,"Low","Low","Off-campus","NSFAS","Low","Far"
3008.21247529194,"Low","Low","Off-campus","NSFAS","Low","Far"
3405.4827657046,"Low","Low","Off-campus","NSFAS","Low","Far"
3352.41025560201,"Low","Low","Off-campus","NSFAS","Low","Far"
3723.26737150609,"Low","Low","Off-campus","NSFAS","Low","Far"
3447.21232876416,"Low","Low","Off-campus","NSFAS","Low","Far"
3425.4847837263,"Low","Low","Off-campus","NSFAS","Low","Far"
3574.53395221465,"Low","Low","Off-campus","NSFAS","Low","Far"
3193.24636095239,"Low","Low","Off-campus","NSFAS","Low","Far"
3351.02528598341,"Low","Low","Off-campus","NSFAS","Low","Far"
3694.39610345194,"Low","Low","Off-campus","NSFAS","Low","Far"
3570.86840524496,"Low","Low","Off-campus","NSFAS","Low","Far"
3081.12582331187,"Low","Low","Off-campus","NSFAS","Low","Far"
3559.48909185272,"Low","Low","Off-campus","NSFAS","Low","Far"
3055.60259384907,"Low","Low","Off-campus","NSFAS","Low","Far"
3250.42229907008,"Low","Low","Off-campus","NSFAS","Low","Far"
3702.73009596425,"Low","Low","Off-campus","NSFAS","Low","Far"
2837.23870613854,"Low","Low","Off-campus","NSFAS","Low","Far"
2955.24645227979,"Low","Low","Off-campus","NSFAS","Low","Far"
3725.34316820661,"High","Low","Off-campus","NSFAS","Low","Far"
3196.30180398684,"High","Low","Off-campus","NSFAS","Low","Far"
3710.92675464473,"High","Low","Off-campus","NSFAS","Low","Far"
3357.93744981097,"High","Low","Off-campus","NSFAS","Low","Far"
3506.94391959073,"High","Low","Off-campus","NSFAS","Low","Far"
3603.31972240731,"High","Low","Off-campus","NSFAS","Low","Far"
3237.19703265999,"High","Low","Off-campus","NSFAS","Low","Far"
3323.85226921335,"High","Low","Off-campus","NSFAS","Low","Far"
3296.22570758859,"High","Low","Off-campus","NSFAS","Low","Far"
4104.02106900559,"High","Low","Off-campus","NSFAS","Low","Far"
3431.5367672744,"High","Low","Off-campus","NSFAS","Low","Far"
3518.20010577777,"High","Low","Off-campus","NSFAS","Low","Far"
3314.81161476476,"High","Low","Off-campus","NSFAS","Low","Far"
3339.55233933635,"High","Low","Off-campus","NSFAS","Low","Far"
3744.68866721433,"High","Low","Off-campus","NSFAS","Low","Far"
3315.27908261565,"High","Low","Off-campus","NSFAS","Low","Far"
3405.03407569019,"High","Low","Off-campus","NSFAS","Low","Far"
3494.24054103527,"High","Low","Off-campus","NSFAS","Low","Far"
3292.06906374053,"High","Low","Off-campus","NSFAS","Low","Far"
3889.76603904426,"High","Low","Off-campus","NSFAS","Low","Far"
2742.88509694471,"Low","Medium","Off-campus","NSFAS","Low","Far"
3602.82324496141,"Low","Medium","Off-campus","NSFAS","Low","Far"
3012.10202778021,"Low","Medium","Off-campus","NSFAS","Low","Far"
3439.27991171237,"Low","Medium","Off-campus","NSFAS","Low","Far"
2600.20564724813,"Low","Medium","Off-campus","NSFAS","Low","Far"
3339.02015535711,"Low","Medium","Off-campus","NSFAS","Low","Far"
3319.10781624422,"Low","Medium","Off-campus","NSFAS","Low","Far"
2782.19575710998,"Low","Medium","Off-campus","NSFAS","Low","Far"
2907.91903037759,"Low","Medium","Off-campus","NSFAS","Low","Far"
3148.38121136756,"Low","Medium","Off-campus","NSFAS","Low","Far"
3385.95885719925,"Low","Medium","Off-campus","NSFAS","Low","Far"
2908.50017399283,"Low","Medium","Off-campus","NSFAS","Low","Far"
3043.96850023668,"Low","Medium","Off-campus","NSFAS","Low","Far"
3492.83673374433,"Low","Medium","Off-campus","NSFAS","Low","Far"
2818.16318978713,"Low","Medium","Off-campus","NSFAS","Low","Far"
3336.94849517921,"Low","Medium","Off-campus","NSFAS","Low","Far"
3212.19204730872,"Low","Medium","Off-campus","NSFAS","Low","Far"
2823.54636786092,"Low","Medium","Off-campus","NSFAS","Low","Far"
2933.03303945655,"Low","Medium","Off-campus","NSFAS","Low","Far"
3295.81937757555,"Low","Medium","Off-campus","NSFAS","Low","Far"
3162.23985817803,"High","Medium","Off-campus","NSFAS","Low","Far"
3456.27456936687,"High","Medium","Off-campus","NSFAS","Low","Far"
2949.5540094771,"High","Medium","Off-campus","NSFAS","Low","Far"
2671.37807590513,"High","Medium","Off-campus","NSFAS","Low","Far"
3361.95673161957,"High","Medium","Off-campus","NSFAS","Low","Far"
2947.84459539147,"High","Medium","Off-campus","NSFAS","Low","Far"
3130.08513170564,"High","Medium","Off-campus","NSFAS","Low","Far"
3529.76045346295,"High","Medium","Off-campus","NSFAS","Low","Far"
3037.3964869222,"High","Medium","Off-campus","NSFAS","Low","Far"
3487.38883184924,"High","Medium","Off-campus","NSFAS","Low","Far"
2825.71508751689,"High","Medium","Off-campus","NSFAS","Low","Far"
3331.37780902906,"High","Medium","Off-campus","NSFAS","Low","Far"
3161.69980296775,"High","Medium","Off-campus","NSFAS","Low","Far"
2915.80711516214,"High","Medium","Off-campus","NSFAS","Low","Far"
2779.99776527759,"High","Medium","Off-campus","NSFAS","Low","Far"
3119.16091589863,"High","Medium","Off-campus","NSFAS","Low","Far"
3163.79119061352,"High","Medium","Off-campus","NSFAS","Low","Far"
3169.36170425867,"High","Medium","Off-campus","NSFAS","Low","Far"
3234.21400555789,"High","Medium","Off-campus","NSFAS","Low","Far"
2984.87860850582,"High","Medium","Off-campus","NSFAS","Low","Far"
2672.0990694526,"Low","High","Off-campus","NSFAS","Low","Far"
2859.23446978191,"Low","High","Off-campus","NSFAS","Low","Far"
2664.60270709458,"Low","High","Off-campus","NSFAS","Low","Far"
3104.80691176077,"Low","High","Off-campus","NSFAS","Low","Far"
2843.53396877654,"Low","High","Off-campus","NSFAS","Low","Far"
2646.18292097588,"Low","High","Off-campus","NSFAS","Low","Far"
2348.27675897867,"Low","High","Off-campus","NSFAS","Low","Far"
2639.07972352599,"Low","High","Off-campus","NSFAS","Low","Far"
3311.5047130332,"Low","High","Off-campus","NSFAS","Low","Far"
2659.80939471723,"Low","High","Off-campus","NSFAS","Low","Far"
2591.00017353679,"Low","High","Off-campus","NSFAS","Low","Far"
2963.23687569446,"Low","High","Off-campus","NSFAS","Low","Far"
2910.32328121073,"Low","High","Off-campus","NSFAS","Low","Far"
2987.90726414782,"Low","High","Off-campus","NSFAS","Low","Far"
2730.50622871117,"Low","High","Off-campus","NSFAS","Low","Far"
3080.66355406492,"Low","High","Off-campus","NSFAS","Low","Far"
2506.8477849505,"Low","High","Off-campus","NSFAS","Low","Far"
2787.78080800659,"Low","High","Off-campus","NSFAS","Low","Far"
2623.96491569551,"Low","High","Off-campus","NSFAS","Low","Far"
2970.1896595043,"Low","High","Off-campus","NSFAS","Low","Far"
2832.50169035053,"High","High","Off-campus","NSFAS","Low","Far"
3077.42702044253,"High","High","Off-campus","NSFAS","Low","Far"
3314.62521724534,"High","High","Off-campus","NSFAS","Low","Far"
2835.16388293125,"High","High","Off-campus","NSFAS","Low","Far"
2666.3458369504,"High","High","Off-campus","NSFAS","Low","Far"
2594.12081837032,"High","High","Off-campus","NSFAS","Low","Far"
2734.24150444234,"High","High","Off-campus","NSFAS","Low","Far"
2782.59954090991,"High","High","Off-campus","NSFAS","Low","Far"
3297.95047868014,"High","High","Off-campus","NSFAS","Low","Far"
2517.72261431556,"High","High","Off-campus","NSFAS","Low","Far"
2526.69564086878,"High","High","Off-campus","NSFAS","Low","Far"
2698.00832742056,"High","High","Off-campus","NSFAS","Low","Far"
2946.88986587458,"High","High","Off-campus","NSFAS","Low","Far"
3005.27796493435,"High","High","Off-campus","NSFAS","Low","Far"
2573.01632518954,"High","High","Off-campus","NSFAS","Low","Far"
2831.7596515874,"High","High","Off-campus","NSFAS","Low","Far"
2789.27675552561,"High","High","Off-campus","NSFAS","Low","Far"
3098.80161760644,"High","High","Off-campus","NSFAS","Low","Far"
3072.29805912551,"High","High","Off-campus","NSFAS","Low","Far"
2721.92982639137,"High","High","Off-campus","NSFAS","Low","Far"
3911.49844166548,"Low","Low","Apartment","NSFAS","Low","Far"
4063.18065335039,"Low","Low","Apartment","NSFAS","Low","Far"
3486.62684085076,"Low","Low","Apartment","NSFAS","Low","Far"
3822.43225862999,"Low","Low","Apartment","NSFAS","Low","Far"
4043.71822100062,"Low","Low","Apartment","NSFAS","Low","Far"
3769.19196140497,"Low","Low","Apartment","NSFAS","Low","Far"
3885.02044966295,"Low","Low","Apartment","NSFAS","Low","Far"
3894.74811614157,"Low","Low","Apartment","NSFAS","Low","Far"
3719.08669642092,"Low","Low","Apartment","NSFAS","Low","Far"
3651.3800409554,"Low","Low","Apartment","NSFAS","Low","Far"
3850.03319125047,"Low","Low","Apartment","NSFAS","Low","Far"
3813.24304429823,"Low","Low","Apartment","NSFAS","Low","Far"
4108.52376641536,"Low","Low","Apartment","NSFAS","Low","Far"
4282.47055312373,"Low","Low","Apartment","NSFAS","Low","Far"
3897.01940515834,"Low","Low","Apartment","NSFAS","Low","Far"
3999.66799812289,"Low","Low","Apartment","NSFAS","Low","Far"
3882.39617152357,"Low","Low","Apartment","NSFAS","Low","Far"
4050.33996097028,"Low","Low","Apartment","NSFAS","Low","Far"
3954.6238655697,"Low","Low","Apartment","NSFAS","Low","Far"
3959.14887546505,"Low","Low","Apartment","NSFAS","Low","Far"
4178.228781904,"High","Low","Apartment","NSFAS","Low","Far"
3653.14471265114,"High","Low","Apartment","NSFAS","Low","Far"
4261.96600328137,"High","Low","Apartment","NSFAS","Low","Far"
3987.27810304496,"High","Low","Apartment","NSFAS","Low","Far"
3945.20550267805,"High","Low","Apartment","NSFAS","Low","Far"
3759.93953721736,"High","Low","Apartment","NSFAS","Low","Far"
3859.03060210437,"High","Low","Apartment","NSFAS","Low","Far"
3993.42120110761,"High","Low","Apartment","NSFAS","Low","Far"
3384.07143565039,"High","Low","Apartment","NSFAS","Low","Far"
3749.61951279048,"High","Low","Apartment","NSFAS","Low","Far"
4046.49790307645,"High","Low","Apartment","NSFAS","Low","Far"
3826.37955341206,"High","Low","Apartment","NSFAS","Low","Far"
3699.86811362893,"High","Low","Apartment","NSFAS","Low","Far"
3741.07636721625,"High","Low","Apartment","NSFAS","Low","Far"
3958.93725810351,"High","Low","Apartment","NSFAS","Low","Far"
3491.29190378812,"High","Low","Apartment","NSFAS","Low","Far"
4117.80731014555,"High","Low","Apartment","NSFAS","Low","Far"
3357.76633139101,"High","Low","Apartment","NSFAS","Low","Far"
3774.16511942111,"High","Low","Apartment","NSFAS","Low","Far"
3703.20438025663,"High","Low","Apartment","NSFAS","Low","Far"
3287.8499476129,"Low","Medium","Apartment","NSFAS","Low","Far"
3330.52316497176,"Low","Medium","Apartment","NSFAS","Low","Far"
3662.5193384014,"Low","Medium","Apartment","NSFAS","Low","Far"
3570.05649219603,"Low","Medium","Apartment","NSFAS","Low","Far"
3524.78684188679,"Low","Medium","Apartment","NSFAS","Low","Far"
3019.80905610454,"Low","Medium","Apartment","NSFAS","Low","Far"
3268.91982212605,"Low","Medium","Apartment","NSFAS","Low","Far"
3567.17322188432,"Low","Medium","Apartment","NSFAS","Low","Far"
3380.49121174674,"Low","Medium","Apartment","NSFAS","Low","Far"
3400.80776742225,"Low","Medium","Apartment","NSFAS","Low","Far"
3862.38517824943,"Low","Medium","Apartment","NSFAS","Low","Far"
3643.89708712934,"Low","Medium","Apartment","NSFAS","Low","Far"
3339.03884459031,"Low","Medium","Apartment","NSFAS","Low","Far"
3482.82599624945,"Low","Medium","Apartment","NSFAS","Low","Far"
3528.77412961228,"Low","Medium","Apartment","NSFAS","Low","Far"
3429.92620469122,"Low","Medium","Apartment","NSFAS","Low","Far"
3358.98659737636,"Low","Medium","Apartment","NSFAS","Low","Far"
3587.0489794999,"Low","Medium","Apartment","NSFAS","Low","Far"
3785.29867987994,"Low","Medium","Apartment","NSFAS","Low","Far"
3656.71300089182,"Low","Medium","Apartment","NSFAS","Low","Far"
3549.96324682106,"High","Medium","Apartment","NSFAS","Low","Far"
3696.95506119221,"High","Medium","Apartment","NSFAS","Low","Far"
3798.47959176287,"High","Medium","Apartment","NSFAS","Low","Far"
3564.87151043791,"High","Medium","Apartment","NSFAS","Low","Far"
3713.95129973647,"High","Medium","Apartment","NSFAS","Low","Far"
3313.60677322851,"High","Medium","Apartment","NSFAS","Low","Far"
3537.58732795778,"High","Medium","Apartment","NSFAS","Low","Far"
3494.92543112649,"High","Medium","Apartment","NSFAS","Low","Far"
3648.91612589001,"High","Medium","Apartment","NSFAS","Low","Far"
3689.32987846075,"High","Medium","Apartment","NSFAS","Low","Far"
3569.09550525067,"High","Medium","Apartment","NSFAS","Low","Far"
3408.44644430255,"High","Medium","Apartment","NSFAS","Low","Far"
3367.57144580382,"High","Medium","Apartment","NSFAS","Low","Far"
3669.63015265052,"High","Medium","Apartment","NSFAS","Low","Far"
3939.20921306885,"High","Medium","Apartment","NSFAS","Low","Far"
3403.21610126758,"High","Medium","Apartment","NSFAS","Low","Far"
3503.8003319257,"High","Medium","Apartment","NSFAS","Low","Far"
3682.67014006299,"High","Medium","Apartment","NSFAS","Low","Far"
3461.34488748429,"High","Medium","Apartment","NSFAS","Low","Far"
3630.39307870511,"High","Medium","Apartment","NSFAS","Low","Far"
3288.10097075541,"Low","High","Apartment","NSFAS","Low","Far"
3105.93710235833,"Low","High","Apartment","NSFAS","Low","Far"
3507.86031278458,"Low","High","Apartment","NSFAS","Low","Far"
3511.57695930574,"Low","High","Apartment","NSFAS","Low","Far"
3556.0348766643,"Low","High","Apartment","NSFAS","Low","Far"
3616.99914654559,"Low","High","Apartment","NSFAS","Low","Far"
3173.40955301936,"Low","High","Apartment","NSFAS","Low","Far"
3183.87952587292,"Low","High","Apartment","NSFAS","Low","Far"
3365.30450012294,"Low","High","Apartment","NSFAS","Low","Far"
3457.52024413791,"Low","High","Apartment","NSFAS","Low","Far"
3215.09346094377,"Low","High","Apartment","NSFAS","Low","Far"
3194.16379789988,"Low","High","Apartment","NSFAS","Low","Far"
3145.43211811134,"Low","High","Apartment","NSFAS","Low","Far"
3670.55047268169,"Low","High","Apartment","NSFAS","Low","Far"
2672.95841198963,"Low","High","Apartment","NSFAS","Low","Far"
3258.10549155403,"Low","High","Apartment","NSFAS","Low","Far"
3309.55321926338,"Low","High","Apartment","NSFAS","Low","Far"
3035.09759925161,"Low","High","Apartment","NSFAS","Low","Far"
3396.35647370516,"Low","High","Apartment","NSFAS","Low","Far"
2808.22807904747,"Low","High","Apartment","NSFAS","Low","Far"
3538.74221527798,"High","High","Apartment","NSFAS","Low","Far"
2884.15985378235,"High","High","Apartment","NSFAS","Low","Far"
2749.31627997574,"High","High","Apartment","NSFAS","Low","Far"
3109.10904355199,"High","High","Apartment","NSFAS","Low","Far"
3340.52009847808,"High","High","Apartment","NSFAS","Low","Far"
3137.10820880896,"High","High","Apartment","NSFAS","Low","Far"
3160.1782511806,"High","High","Apartment","NSFAS","Low","Far"
3383.30124376444,"High","High","Apartment","NSFAS","Low","Far"
3035.27476962789,"High","High","Apartment","NSFAS","Low","Far"
3278.53761355988,"High","High","Apartment","NSFAS","Low","Far"
3424.48324823235,"High","High","Apartment","NSFAS","Low","Far"
3708.49741417715,"High","High","Apartment","NSFAS","Low","Far"
3419.86297031005,"High","High","Apartment","NSFAS","Low","Far"
3728.69074804169,"High","High","Apartment","NSFAS","Low","Far"
